Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2024-01-10 02:28:16,28.638,27.414
2024-01-10 02:29:16,28.638,27.477
2024-01-10 02:30:16,28.637,27.634
2024-01-10 02:31:16,28.638,27.491
2024-01-10 02:32:16,28.639,27.302
2024-01-10 02:33:16,28.639,27.308
2024-01-10 02:34:16,28.639,27.545
2024-01-10 02:35:16,28.634,27.443
2024-01-10 02:36:16,28.635,27.433
2024-01-10 02:37:16,28.636,27.393
2024-01-10 02:38:16,28.632,27.357
2024-01-10 02:39:16,28.632,27.179
2024-01-10 02:40:16,28.629,27.294
2024-01-10 02:41:16,28.634,27.402
2024-01-10 02:42:16,28.633,27.377
2024-01-10 02:43:16,28.629,27.348
2024-01-10 02:44:16,28.631,27.266
2024-01-10 02:45:16,28.633,27.386
2024-01-10 02:46:16,28.633,27.147
2024-01-10 02:47:16,28.633,27.283
2024-01-10 02:48:16,28.632,27.295
2024-01-10 02:49:16,28.628,27.319
2024-01-10 02:50:16,28.628,27.468
2024-01-10 02:51:16,28.627,27.416
2024-01-10 02:52:16,28.626,27.593
2024-01-10 02:53:15,28.626,27.587
2024-01-10 02:54:15,28.626,27.573
2024-01-10 02:55:15,28.628,27.549
2024-01-10 02:56:15,28.625,27.600
2024-01-10 02:57:15,28.627,27.575
2024-01-10 02:58:15,28.627,27.667
2024-01-10 02:59:15,28.626,27.551
2024-01-10 03:00:15,28.623,27.524
2024-01-10 03:01:15,28.628,27.565
2024-01-10 03:02:15,28.627,27.458
2024-01-10 03:03:14,28.628,27.559
2024-01-10 03:04:14,28.628,27.677
2024-01-10 03:05:14,28.626,27.600
2024-01-10 03:06:14,28.625,27.566
2024-01-10 03:07:14,28.627,27.592
2024-01-10 03:08:14,28.628,27.474
2024-01-10 03:09:14,28.628,27.615
2024-01-10 03:10:14,28.627,27.677
2024-01-10 03:11:13,28.627,27.592
2024-01-10 03:12:13,28.627,27.672
2024-01-10 03:13:13,28.627,27.667
2024-01-10 03:14:13,28.627,27.757
2024-01-10 03:15:13,28.625,27.663
2024-01-10 03:16:13,28.626,27.768
2024-01-10 03:17:13,28.625,27.641
2024-01-10 03:18:13,28.625,27.782
